postcode,courier_company_id,region,local_region,metro,city,state,state_code,branch_location,routing_code,rto_routing_code,cod,cutoff_time,pickup,delivery,sr_region,blocked,block_reason,sr_metro,sr_local_region,ros,suppress_pickup,suppress_delivery,first_mile_pickup,multi_delivery,blocked_pickup,blocked_delivery,delay_pickup,delay_delivery,pickup_supress_date_from,pickup_supress_date_to,delivery_supress_date_from,delivery_supress_date_to,suppress_remark,supress_on,pickup_delay_date_from,pickup_delay_date_to,pickup_delay_days,delivery_delay_date_from,delivery_delay_date_to,delivery_delay_days,delay_remark,multi_delivery
625004,196,2,0,0,MADURAI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625005,196,2,0,0,MADURAI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625006,196,2,0,0,MADURAI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625007,196,2,0,0,MADURAI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625008,196,2,0,0,MADURAI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625009,196,2,0,0,MADURAI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625010,196,2,0,0,MADURAI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625011,196,2,0,0,MADURAI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625012,196,2,0,0,MADURAI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
609503,196,2,0,0,TIRUVARUR,"Tamil Nadu",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625014,196,2,0,0,MADURAI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625015,196,2,0,0,MADURAI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625016,196,2,0,0,MADURAI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625017,196,2,0,0,MADURAI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625018,196,2,0,0,MADURAI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625019,196,2,0,0,MADURAI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625020,196,2,0,0,MADURAI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625013,196,2,0,0,MADURAI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625022,196,2,0,0,MADURAI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625023,196,2,0,0,MADURAI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
610105,196,2,0,0,THIRUVARUR,"Tamil Nadu",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
610106,196,2,0,0,Thiruvarur,"Tamil Nadu",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625101,196,2,0,0,MELUR,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625021,196,2,0,0,MADURAI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
610107,196,2,0,0,Kodavasal,"Tamil Nadu",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625107,196,2,0,0,MADURAI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
610201,196,2,0,0,PERAVURANI,"Tamil Nadu",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625111,196,2,0,0,MELUR,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625112,196,2,0,0,MADURAI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625102,196,2,0,0,MELUR,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625114,196,2,0,0,MADURAI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625116,196,2,0,0,MADURAI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
610204,196,2,0,0,THIRUVARUR,"Tamil Nadu",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
610205,196,2,0,0,Thiruthuraipoondi,"Tamil Nadu",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
610206,196,2,0,0,MANNARGUDI,"Tamil Nadu",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625120,196,2,0,0,MELUR,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625121,196,2,0,0,MELUR,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625122,196,2,0,0,MELUR,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625123,196,2,0,0,MELUR,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
610207,196,2,0,0,THIRUKUVALAI,"TAMIL NADU",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
610202,196,2,0,0,Thiruthuraipoondi,"Tamil Nadu",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625127,196,2,0,0,MELUR,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625129,196,2,0,0,MADURAI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
611003,196,2,0,0,NAGAPATTINAM,"TAMIL NADU",TN,,,,1,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625201,196,2,0,0,MADURAI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625203,196,2,0,0,DINDIGUL,"TAMIL NADU",TN,,,,1,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625205,196,2,0,0,VADIPATTI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625217,196,2,0,0,MADURAI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625218,196,2,0,0,MADURAI,"TAMIL NADU",TN,,,,1,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
611102,196,2,0,0,Puducherry,"Tamil Nadu",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625221,196,2,0,0,MADURAI,"TAMIL NADU",TN,,,,1,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625302,196,2,0,0,MELUR,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
611103,196,2,0,0,Puducherry,"Tamil Nadu",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625305,196,2,0,0,MELUR,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
611105,196,2,0,0,Thiruvarur,"Tamil Nadu",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625401,196,2,0,0,MADURAI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625402,196,2,0,0,MADURAI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625403,196,2,0,0,MADURAI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625404,196,2,0,0,MADURAI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625418,196,2,0,0,MADURAI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
611109,196,2,0,0,NAGAPATTINAM,"Tamil Nadu",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
611110,196,2,0,0,NAGAPATTINAM,"Tamil Nadu",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
611111,196,2,0,0,Nagapattinam,"Tamil Nadu",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625513,196,2,0,0,BODINAYAKANUR,"TAMIL NADU",TN,,,,1,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625515,196,2,0,0,THENI,"TAMIL NADU",TN,"THENI BRANCH",,,1,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
611112,196,2,0,0,VEDARANYAM,"Tamil Nadu",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625126,196,2,0,0,MADURAI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
611116,196,2,0,0,TRICHY,"TAMIL NADU",TN,"THANJAVUR BRANCH",,,0,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625531,196,2,0,0,THENI,"TAMIL NADU",TN,"THENI BRANCH",,,1,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
612601,196,2,0,0,Kodavasal,"Tamil Nadu",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625534,196,2,0,0,DINDIGUL,"TAMIL NADU",TN,,,,1,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625547,196,2,0,0,THENI,"TAMIL NADU",TN,"DINDIGUL BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625562,196,2,0,0,DINDIGUL,"TAMIL NADU",TN,,,,1,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625572,196,2,0,0,THENI,"TAMIL NADU",TN,"DINDIGUL BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
612604,196,2,0,0,THANJAVUR,"Tamil Nadu",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
612605,196,2,0,0,Kumbakonam,"Tamil Nadu",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625601,196,2,0,0,PERIYAKULAM,"TAMIL NADU",TN,"THENI BRANCH",,,1,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625602,196,2,0,0,PERIYAKULAM,"TAMIL NADU",TN,"DINDIGUL BRANCH",,,1,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625603,196,2,0,0,PERIYAKULAM,"TAMIL NADU",TN,,,,1,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625605,196,2,0,0,DINDIGUL,"TAMIL NADU",TN,,,,1,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
612610,196,2,0,0,Thiruvarur,"Tamil Nadu",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625701,196,2,0,0,KALLIGUDI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
612901,196,2,0,0,GANGAIKONDACHOLAPURAM,"Tamil Nadu",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625703,196,2,0,0,KALLUPATTI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
612902,196,2,0,0,JAYANKONDAM,"Tamil Nadu",TN,,,,0,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
625905,196,2,0,0,MADURAI,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
626001,196,2,0,0,VIRUDHUNAGAR,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
626002,196,2,0,0,VIRUDHUNAGAR,"TAMIL NADU",TN,,,,1,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
626003,196,2,0,0,VIRUDHUNAGAR,"TAMIL NADU",TN,"MADURAI BRANCH",,,1,11:00,1,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
626004,196,2,0,0,VIRUDHUNAGAR,"TAMIL NADU",TN,,,,1,11:00,0,1,2,0,,0,0,0,0,0,0,"{""action_on"": ""2025-06-04 19:24:04"", ""blocked_fm"": """", ""blocked_lm"": """"}",,,0,0,,,,,,"2025-06-04 19:24:04",,,,,,,,0
